query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
black kite,black kite,03621473-n,01608814-n,False,2.39,0.13
holding a kite,kite,03621473-n,03621473-n,True,2.41,0.17
yellow kite flying,kite,03621473-n,03621473-n,True,2.53,0.14
all kites,kite,03621473-n,01608432-n,False,2.42,0.13
white kite,white-tailed kite,03621473-n,01609391-n,False,2.48,0.13
flying a kite,kite,03621473-n,03621473-n,True,2.4,0.14
kite is high,kite,03621473-n,03621473-n,True,2.42,0.14
large kites,kite,03621473-n,01608432-n,False,2.45,0.14
purple kite,kite,03621473-n,03621473-n,True,2.41,0.14
red kites,kite,03621473-n,01608432-n,False,2.43,0.13
many kites flying,kite,03621473-n,01608432-n,False,2.4,0.14
shadow of kite,kite,03621473-n,03621473-n,True,2.41,0.14
jet is by kite,kite,03621473-n,03621473-n,True,2.41,0.12
kite is this.,kite,03621473-n,03621473-n,True,2.41,0.13
colored kite,kite,03621473-n,03621473-n,True,2.52,0.15
is flying a kite,kite,03621473-n,03621473-n,True,2.41,0.14
kites flying,kite,03621473-n,01608432-n,False,2.54,0.15
kite boarding,kite,03621473-n,03621473-n,True,2.44,0.14
kite is colorful,kite,03621473-n,03621473-n,True,2.41,0.14
looking up at kites,kite,03621473-n,01608432-n,False,2.58,0.14
black and white kite,black kite,03621473-n,01608814-n,False,2.43,0.15
kite flying high,kite,03621473-n,01608432-n,False,2.38,0.13
red kites visible,kite,03621473-n,03621473-n,True,2.41,0.14
four kites flying,kite,03621473-n,01608432-n,False,2.41,0.14
four kites,kite,03621473-n,01608432-n,False,2.4,0.14
man is flying a kite,kite,03621473-n,03621473-n,True,2.42,0.14
small kite,kite,03621473-n,01608432-n,False,2.42,0.15
"""large kite",kite,03621473-n,03621473-n,True,2.4,0.13
flying the kite,kite,03621473-n,03621473-n,True,2.43,0.15
fallen kite,kite,03621473-n,03621473-n,True,2.41,0.16
bottom kite,kite,03621473-n,03621473-n,True,2.43,0.15
another kite,kite,03621473-n,03621473-n,True,2.48,0.14
blue kite,kite,03621473-n,03621473-n,True,2.41,0.14
boy is flying kite,kite,03621473-n,03621473-n,True,2.4,0.13
part of a kite,kite,03621473-n,03621473-n,True,2.41,0.14
kite is multicolored,kite,03621473-n,03621473-n,True,2.42,0.15
orange kite,kite,03621473-n,03621473-n,True,2.41,0.14
kite is flying,kite,03621473-n,03621473-n,True,2.4,0.14
flying kite,kite,03621473-n,03621473-n,True,2.41,0.13
to kite,kite,03621473-n,03621473-n,True,2.41,0.13
white and black kite,black kite,03621473-n,01608814-n,False,2.42,0.17
kite is black,black kite,03621473-n,01608814-n,False,2.48,0.15
red and black kite,black kite,03621473-n,01608814-n,False,2.41,0.14
kite has red,kite,03621473-n,03621473-n,True,2.39,0.13
an arch shaped kite,kite,03621473-n,01608432-n,False,2.4,0.13
farthest kite,kite,03621473-n,01608432-n,False,2.43,0.14
kite is red,kite,03621473-n,03621473-n,True,2.61,0.14
holding a red kite,kite,03621473-n,03621473-n,True,2.59,0.14
this kite,kite,03621473-n,03621473-n,True,2.59,0.14
blue and green kite,kite,03621473-n,03621473-n,True,2.42,0.17
kites ready,kite,03621473-n,03621473-n,True,2.44,0.14
sky with kites,kite,03621473-n,01608432-n,False,2.43,0.14
boy flying a kite,kite,03621473-n,03621473-n,True,2.41,0.13
two kites,kite,03621473-n,03621473-n,True,2.41,0.14
large green kite,kite,03621473-n,03621473-n,True,2.42,0.16
kite is plane-shaped,kite,03621473-n,01608432-n,False,2.41,0.14
several kites,kite,03621473-n,01608432-n,False,2.41,0.14
kite is yellow,kite,03621473-n,03621473-n,True,2.41,0.14
large kite flying,kite,03621473-n,01608432-n,False,2.41,0.14
green kite,kite,03621473-n,03621473-n,True,2.4,0.14
kites been launched,kite balloon,03621473-n,03621694-n,False,2.38,0.13
kites are blue,kite,03621473-n,03621473-n,True,2.41,0.14
section of kite,kite,03621473-n,03621473-n,True,2.4,0.14
person flying kite,kite,03621473-n,03621473-n,True,2.41,0.13
multi-colored kite,kite,03621473-n,03621473-n,True,2.42,0.14
2 kites flying,kite,03621473-n,03621473-n,True,2.42,0.14
child is flying kite,kite,03621473-n,03621473-n,True,2.4,0.14
for a kite,kite,03621473-n,03621473-n,True,2.44,0.14
jet flew past kite,kite,03621473-n,03621473-n,True,2.4,0.12
kites are,kite,03621473-n,01608432-n,False,2.41,0.14
kites,kite,03621473-n,01608432-n,False,2.4,0.14
kite.,kite,03621473-n,03621473-n,True,2.41,0.13
colorful kite flying,kite,03621473-n,03621473-n,True,2.49,0.14
kite,kite,03621473-n,03621473-n,True,2.43,0.14
watching the kites,kite,03621473-n,03621473-n,True,2.4,0.13
square kites,kite,03621473-n,01608432-n,False,2.4,0.13
big kites,kite,03621473-n,01608432-n,False,2.41,0.14
man flying  kite,kite,03621473-n,03621473-n,True,2.49,0.14
sevens,seven,13744916-n,02186970-s,False,2.4,0.11
wearing knee pads,knee pad,03623198-n,03623198-n,True,2.61,0.13
man wearing knee pad,knee pad,03623198-n,03623198-n,True,2.43,0.16
knee pads,knee pad,03623198-n,03623198-n,True,2.41,0.13
black knee pads,knee pad,03623198-n,03623198-n,True,2.39,0.14
knee pad,knee pad,03623198-n,03623198-n,True,2.41,0.13
man's knee pads,knee pad,03623198-n,03623198-n,True,2.42,0.16
two knee pads,knee pad,03623198-n,03623198-n,True,2.41,0.18
black hole,black hole,09304465-n,09223177-n,False,2.44,0.12
square hole,hole,09304465-n,09304750-n,False,2.41,0.11
two holes,hole,09304465-n,09304465-n,True,2.41,0.12
central hole,hole,09304465-n,03526198-n,False,2.59,0.13
square holes,hole,09304465-n,09304750-n,False,2.41,0.14
4 holes,hole,09304465-n,01282023-v,False,2.41,0.13
holes,hole,09304465-n,09304465-n,True,2.42,0.11
tiny hole,hole-in-the-wall,09304465-n,08584914-n,False,2.41,0.13
lock hole,hole,09304465-n,09304465-n,True,2.39,0.12
small hole,hole-in-the-wall,09304465-n,08584914-n,False,2.58,0.14
series of holes,hole,09304465-n,09304750-n,False,2.41,0.11
hole in man nose,manhole,09304465-n,03717447-n,False,2.41,0.12
urinal hole,urinal,09304465-n,04515991-n,False,2.42,0.13
hole in the,hole-in-the-wall,09304465-n,08584914-n,False,2.4,0.11
hole.,hole,09304465-n,09304465-n,True,2.44,0.11
jeans have hole,jean,09304465-n,03594734-n,False,2.41,0.13
vent holes,vent,09304465-n,04526241-n,False,2.4,0.13
key hole,keyhole,09304465-n,03614782-n,False,2.38,0.16
no hole,hole,09304465-n,09304465-n,True,2.42,0.11
cored hole,core bit,09304465-n,03108455-n,False,2.39,0.13
drilled holes,hole,09304465-n,01282023-v,False,2.4,0.11
hole,hole,09304465-n,09304465-n,True,2.41,0.11
left hole,left,09304465-n,08625462-n,False,2.41,0.12
silver key hole,keyhole,09304465-n,03614782-n,False,2.41,0.16
screw hole,screw,09304465-n,04153751-n,False,2.4,0.13
hole for handle,finger hole,09304465-n,03341707-n,False,2.44,0.13
round holes,hole,09304465-n,09304750-n,False,2.41,0.12
wheels of the tunker,tun,09677830-n,04497442-n,False,2.39,0.12
tunker,tun,09677830-n,04497442-n,False,2.38,0.15
wheel of  tunker,tun,09677830-n,04497442-n,False,2.43,0.15
wheels of a tunker,tun,09677830-n,04497442-n,False,2.58,0.15
wheel of the  tunker,tun,09677830-n,04497442-n,False,2.44,0.19
wheel of a tunker,tun,09677830-n,04497442-n,False,2.4,0.17
purple plate,purple,03959485-n,00285088-v,False,2.42,0.11
edge of a plate,plate,03959485-n,07657664-n,False,2.42,0.12
plate is white,plate,03959485-n,03959936-n,False,2.43,0.12
plate,plate,03959485-n,07579787-n,False,2.43,0.12
inside of plate,plate,03959485-n,07657664-n,False,2.45,0.12
picture has plates,plate,03959485-n,03960783-n,False,2.41,0.13
broccoli on plate,broccoli,03959485-n,11876803-n,False,2.41,0.14
two empty plates,plate,03959485-n,07657664-n,False,2.42,0.12
sauce on a plate,plate,03959485-n,03959485-n,True,2.41,0.13
white plate,plate,03959485-n,03959936-n,False,2.41,0.12
an empty plate,plate,03959485-n,07657664-n,False,2.39,0.12
green plate,plate,03959485-n,03959936-n,False,2.4,0.12
long white plate,plate,03959485-n,07657664-n,False,2.42,0.12
plate is empty,plate,03959485-n,07657664-n,False,2.45,0.12
plate 1,plate,03959485-n,07579787-n,False,2.42,0.12
spaghetti on plate,spaghetti,03959485-n,07700003-n,False,2.41,0.13
hot plate,hot plate,03959485-n,03543254-n,False,2.44,0.13
light swich plate,plate,03959485-n,03959936-n,False,2.41,0.14
food on white plate,plate,03959485-n,03959485-n,True,2.4,0.12
third plate,plate,03959485-n,07657664-n,False,2.42,0.12
back of plate,backplate,03959485-n,02770078-n,False,2.43,0.12
dogs on a plate,plate,03959485-n,07579787-n,False,2.39,0.12
pile of plates,plate,03959485-n,07657664-n,False,2.39,0.12
ceramic plates,ceramic,03959485-n,02997391-n,False,2.41,0.12
pizza on white plate,Sicilian pizza,03959485-n,07874441-n,False,2.43,0.12
apple on a plate,plate,03959485-n,03959485-n,True,2.4,0.13
licenese plate,plate,03959485-n,05581349-n,False,2.41,0.12
donuts on plate,plate,03959485-n,03959485-n,True,2.39,0.12
plate is circular,plate,03959485-n,05581349-n,False,2.41,0.12
fork on plate,plate,03959485-n,07579787-n,False,2.49,0.14
plate has melon,melon,03959485-n,07755411-n,False,2.38,0.13
ceramic plate,ceramic,03959485-n,02997391-n,False,2.4,0.12
large plate,plate,03959485-n,07657664-n,False,2.4,0.12
plate is painted,plate,03959485-n,03959936-n,False,2.39,0.12
plates,plate,03959485-n,07579787-n,False,2.4,0.12
plate.,plate,03959485-n,07579787-n,False,2.41,0.12
donuts on the plate,plate,03959485-n,03959485-n,True,2.49,0.12
knife on the plate,plate,03959485-n,03959701-n,False,2.41,0.12
black plate,plate,03959485-n,07579787-n,False,2.43,0.12
edge of plate,plate,03959485-n,07657664-n,False,2.4,0.12
salad on the plate,salad plate,03959485-n,04130447-n,False,2.4,0.13
on a plate,plate,03959485-n,03959485-n,True,2.41,0.12
middle plate,plate,03959485-n,07579787-n,False,2.4,0.12
round plate,quarter plate,03959485-n,04032392-n,False,2.42,0.12
parsley on plate,parsley,03959485-n,07819896-n,False,2.42,0.14
turning plate,plate,03959485-n,07579787-n,False,2.4,0.12
plate is plastic,plate,03959485-n,03959936-n,False,2.41,0.12
rear plate,plate,03959485-n,07579787-n,False,2.4,0.13
of a white plate,plate,03959485-n,03959936-n,False,2.4,0.12
this is a plate,plate,03959485-n,03959936-n,False,2.4,0.17
colorful plate,plate,03959485-n,03959936-n,False,2.38,0.15
pizza on plate.,plate,03959485-n,03959485-n,True,2.39,0.12
light plate,plate,03959485-n,03960783-n,False,2.42,0.12
2 blue plates,plate,03959485-n,07579787-n,False,2.4,0.12
portion of plate,plate,03959485-n,07657664-n,False,2.4,0.12
blue plate,plate,03959485-n,07579787-n,False,2.42,0.12
edge of white plate,plate,03959485-n,07657664-n,False,2.42,0.12
table has plates,plate,03959485-n,03959485-n,True,2.57,0.12
lock plate,plate,03959485-n,03959701-n,False,2.47,0.16
three plates,plate,03959485-n,07579787-n,False,2.41,0.11
warming plate,hot plate,03959485-n,03543254-n,False,2.41,0.12
group of plates,plate,03959485-n,07579787-n,False,2.4,0.11
beans in plate,shell bean,03959485-n,07728804-n,False,2.4,0.12
stack of plates,plate,03959485-n,07657664-n,False,2.4,0.12
black plate.,plate,03959485-n,07579787-n,False,2.43,0.12
plate is black,plate,03959485-n,07579787-n,False,2.39,0.12
red plate,plate,03959485-n,07579787-n,False,2.41,0.12
spoon on a plate,spoon,03959485-n,04284002-n,False,2.4,0.12
omlette on the plate,French omelet,03959485-n,07843117-n,False,2.4,0.12
plate is orange,plate,03959485-n,07657664-n,False,2.38,0.12
first plate,plate,03959485-n,07579787-n,False,2.41,0.12
pink plate,plate,03959485-n,07579787-n,False,2.41,0.11
closest plate,plate,03959485-n,07657664-n,False,2.41,0.12
beans on plate.,shell bean,03959485-n,07728804-n,False,2.5,0.13
another plate,plate,03959485-n,07579787-n,False,2.44,0.12
serving plate,plate,03959485-n,07579787-n,False,2.43,0.12
inner part of plate,plate,03959485-n,07657664-n,False,2.41,0.13
dark plate,plate,03959485-n,07657664-n,False,2.43,0.12
spoon on plate,spoon,03959485-n,04284002-n,False,2.42,0.13
hot plates,hot plate,03959485-n,03543254-n,False,2.45,0.12
beans on the plate,shell bean,03959485-n,07728804-n,False,2.4,0.13
second plate,plate,03959485-n,07579787-n,False,2.4,0.12
circular white plate,plate,03959485-n,03960783-n,False,2.42,0.13
pizzas are in plate,Sicilian pizza,03959485-n,07874441-n,False,2.41,0.12
square white plate,plate,03959485-n,03959936-n,False,2.42,0.12
yellow plate,plate,03959485-n,03960783-n,False,2.42,0.14
dark colored plate,plate,03959485-n,07657664-n,False,2.41,0.12
plate filled,plate,03959485-n,07657664-n,False,2.4,0.12
donuts on a plate,plate,03959485-n,03959485-n,True,2.42,0.12
plate is round,quarter plate,03959485-n,04032392-n,False,2.4,0.14
flower on the plate,plate,03959485-n,03959485-n,True,2.43,0.14
pitcher's plate,home plate,03959485-n,03528901-n,False,2.41,0.14
small blue plate,plate,03959485-n,03959936-n,False,2.6,0.12
on plate,plate,03959485-n,03959485-n,True,2.43,0.12
toast on the plate,toast,03959485-n,07686873-n,False,2.43,0.12
small plates,plate,03959485-n,07657664-n,False,2.42,0.12
pizza is on plate,plate,03959485-n,03959485-n,True,2.42,0.12
mustard on plate,mustard sauce,03959485-n,07838905-n,False,2.62,0.14
cup and plate,plate,03959485-n,07579787-n,False,2.41,0.12
shine on the plate,plate,03959485-n,03959485-n,True,2.42,0.11
plates.,plate,03959485-n,07579787-n,False,2.42,0.12
sandwich on a plate,sandwich plate,03959485-n,07696403-n,False,2.41,0.14
main plate,plate,03959485-n,07579787-n,False,2.42,0.13
white plates,plate,03959485-n,03959936-n,False,2.44,0.12
five white plates,plate,03959485-n,03959936-n,False,2.42,0.13
bus has plates,bus,03959485-n,02924116-n,False,2.41,0.18
table with plates,plate,03959485-n,03959485-n,True,2.4,0.12
plate is small,plate,03959485-n,07657664-n,False,2.42,0.12
white ceramic plate,plate,03959485-n,03959936-n,False,2.43,0.12
flat plate,plate,03959485-n,03960783-n,False,2.41,0.12
stacks of plates,plate,03959485-n,07657664-n,False,2.42,0.11
plate sitting,plate,03959485-n,07579787-n,False,2.4,0.12
plate of chocolates,dessert plate,03959485-n,03180280-n,False,2.41,0.12
two plates,plate,03959485-n,07579787-n,False,2.42,0.11
donut on the plate,dessert plate,03959485-n,03180280-n,False,2.42,0.12
electrical plate,plate,03959485-n,03960950-n,False,2.42,0.13
white plates in it,plate,03959485-n,03959936-n,False,2.44,0.12
spaghetti on a plate,spaghetti,03959485-n,07700003-n,False,2.41,0.14
round yellow plate,quarter plate,03959485-n,04032392-n,False,2.39,0.12
guy holding a plate,plate,03959485-n,03959936-n,False,2.4,0.12
left plate,plate,03959485-n,07579787-n,False,2.41,0.12
cake on plate,dessert plate,03959485-n,03180280-n,False,2.46,0.12
"""plates stacked",plate,03959485-n,07657664-n,False,2.43,0.12
small plate,plate,03959485-n,07657664-n,False,2.41,0.12
on the plate,plate,03959485-n,03959485-n,True,2.41,0.11
one plate,plate,03959485-n,07579787-n,False,2.43,0.12
"plate""",plate,03959485-n,05581349-n,False,2.42,0.12
plate is serving,plate,03959485-n,07579787-n,False,2.56,0.12
long plate,plate,03959485-n,07657664-n,False,2.61,0.12
part of a plate,plate,03959485-n,07657664-n,False,2.45,0.14
trim of plate,plate,03959485-n,07657664-n,False,2.4,0.13
right plate,plate,03959485-n,07579787-n,False,2.61,0.13
four plates,plate,03959485-n,07579787-n,False,2.42,0.12
beige blanket,blanket,02849154-n,09223725-n,False,2.4,0.12
throw blanket,blanket,02849154-n,09223725-n,False,2.6,0.12
pink blanket,blanket,02849154-n,02849154-n,True,2.56,0.11
white blankets,blanket,02849154-n,02849154-n,True,2.61,0.12
hearts on blanket,blanket,02849154-n,09223725-n,False,2.43,0.13
there is a blanket,blanket,02849154-n,09223725-n,False,2.42,0.15
folded blanket,blanket,02849154-n,09223725-n,False,2.43,0.12
dark blanket,blanket,02849154-n,09223725-n,False,2.41,0.13
part of blanket,blanket,02849154-n,02849419-n,False,2.4,0.13
gray blanket,grey,02849154-n,03456186-n,False,2.41,0.11
man's leg on blanket,blanket stitch,02849154-n,02849565-n,False,2.41,0.12
blanket,blanket,02849154-n,09223725-n,False,2.41,0.11
dirty blanket,blanket,02849154-n,09223725-n,False,2.43,0.11
light blue blanket,blanket,02849154-n,09223725-n,False,2.42,0.12
blankets are,blanket,02849154-n,09223725-n,False,2.41,0.11
blankets,blanket,02849154-n,09223725-n,False,2.42,0.11
white blanket,blanket,02849154-n,09223725-n,False,2.41,0.11
edge of blanket,blanket,02849154-n,02849419-n,False,2.41,0.12
orange blanket,blanket,02849154-n,09223725-n,False,2.4,0.11
yellow blanket,blanket,02849154-n,09223725-n,False,2.4,0.11
blue blanket,blanket,02849154-n,09223725-n,False,2.42,0.11
head is on blanket,blanket,02849154-n,02849419-n,False,2.41,0.15
green blanket,blanket,02849154-n,09223725-n,False,2.4,0.13
pig in a blanket,pigs in blankets,02849154-n,07873348-n,False,2.4,0.12
afghan blanket,afghan,02849154-n,02683323-n,False,2.41,0.11
on the blanket,blanket,02849154-n,09223725-n,False,2.4,0.14
red blanket,blanket,02849154-n,09223725-n,False,2.42,0.15
and a blanket,blanket,02849154-n,09223725-n,False,2.41,0.12
heart is on blanket,blanket,02849154-n,02849419-n,False,2.39,0.13
spare blanket,blanket,02849154-n,09223725-n,False,2.44,0.11
cat is on blanket,blanket,02849154-n,09223725-n,False,2.41,0.14
purple blanket,blanket,02849154-n,02849154-n,True,2.41,0.11
blanket folded,blanket,02849154-n,09223725-n,False,2.41,0.11
colored blanket,blanket,02849154-n,09223725-n,False,2.43,0.11
shirt looks white.,dress shirt,04197391-n,03238879-n,False,2.4,0.17
hooded shirt,shirt,04197391-n,04197391-n,True,2.41,0.21
design on shirt,shirt,04197391-n,04197391-n,True,2.4,0.19
graphic shirt,shirt,04197391-n,04197391-n,True,2.56,0.19
sleeve of shirt,sleeve,04197391-n,04236377-n,False,2.62,0.21
shirt is red.,shirt,04197391-n,04197391-n,True,2.47,0.16
shirts,shirt,04197391-n,04197391-n,True,2.42,0.19
shirt.,shirt,04197391-n,04197391-n,True,2.4,0.19
man wearing shirt,shirt,04197391-n,04197391-n,True,2.4,0.19
no shirt on,shirt,04197391-n,04197391-n,True,2.5,0.18
shirt is yellow,yellow,04197391-n,00289840-v,False,2.41,0.1
man's beige shirt,dress shirt,04197391-n,03238879-n,False,2.55,0.14
woman in gray shirt,grey,04197391-n,03456186-n,False,2.4,0.12
bright pink shirt,pink,04197391-n,04970916-n,False,2.4,0.11
light purple shirt,purple,04197391-n,00285088-v,False,2.41,0.11
long sleeved shirts,long sleeve,04197391-n,03688405-n,False,2.4,0.18
dark blue shirt,shirt,04197391-n,04197391-n,True,2.43,0.18
woman's shirt,woman's clothing,04197391-n,04596852-n,False,2.41,0.18
shirt has yellow,yellow,04197391-n,00289840-v,False,2.58,0.11
man has shirt.,shirt,04197391-n,04197391-n,True,2.48,0.18
