query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
groom,groom,10148035-n,10147935-n,False,2.58,0
bridegroom,wedding,10148035-n,08256735-n,False,2.61,0
scuba diver,diver,10565667-n,10019552-n,False,2.55,0
rapeseed,rapeseed,11879895-n,11879895-n,True,2.53,0
daisy,daisy,11939491-n,11939491-n,True,2.55,0
yellow lady's slipper,large yellow lady's slipper,12057211-n,12057447-n,False,2.59,0
yellow lady-slipper,large yellow lady's slipper,12057211-n,12057447-n,False,2.73,0
Cypripedium calceolus,cypripedia,12057211-n,12056099-n,False,2.73,0
Cypripedium parviflorum,Cypripedium,12057211-n,12055839-n,False,2.72,0
corn,corn,12144580-n,12144580-n,True,3.38,0
acorn,acorn-shaped,12267677-n,02144834-s,False,2.71,0
hip,hip,12620546-n,13890679-n,False,2.7,0
rose hip,hip,12620546-n,12620546-n,True,2.65,0
rosehip,rosette,12620546-n,04109899-n,False,2.51,0
buckeye,Ohio buckeye,12768682-n,12768933-n,False,2.53,0
horse chestnut,chestnut,12768682-n,02388735-n,False,2.53,0
conker,conk,12768682-n,01401371-v,False,2.51,0
coral fungus,coral fungus,12985857-n,12985857-n,True,2.51,0
agaric,agaric,12998815-n,12998815-n,True,2.52,0
gyromitra,gyromitra,13037406-n,13037406-n,True,2.55,0
stinkhorn,stinkhorn,13040303-n,13040303-n,True,2.54,0
carrion fungus,club fungus,13040303-n,12985773-n,False,2.56,0
earthstar,earthstar,13044778-n,13044778-n,True,2.48,0
hen-of-the-woods,hen-of-the-woods,13052670-n,13052670-n,True,2.56,0
hen of the woods,hen-of-the-woods,13052670-n,13052670-n,True,3.25,0
Polyporus frondosus,Polyporus,13052670-n,13052431-n,False,2.63,0
Grifola frondosa,grugru,13052670-n,12583855-n,False,3.1,0
bolete,bolete,13054560-n,13054560-n,True,2.5,0
ear,ear,13133613-n,05703205-n,False,2.48,0
spike,spike,13133613-n,00294718-v,False,2.5,0
capitulum,capitulum,13133613-n,13133786-n,False,2.55,0
toilet tissue,toilet tissue,15075141-n,15075141-n,True,2.52,0
toilet paper,toilet tissue,15075141-n,15075141-n,True,2.53,0
bathroom tissue,toilet tissue,15075141-n,15075141-n,True,2.76,0
